symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
PMM,Investment Trusts Or Mutual Funds,Miscellaneous,106066.000000,36.508876,0.920133,4.89141,0,2.7169985208660052,1.6304699999999999,4.347,
YCL,Investment Trusts Or Mutual Funds,Miscellaneous,26963.000000,,,0.0,0,0,0,0,
QCLN,Investment Trusts Or Mutual Funds,Miscellaneous,237393.000000,,4.791769,0.2974,0,0,0,0,
CVNA,Specialty Stores,Retail Trade,1886708.000000,48.100457,16.7989,0.0,0,0,0,0,17.0
MGM,Casinos/Gaming,Consumer Services,3536048.000000,52.200184,4.22474,0.0,0,2.603710524197939,0,2.604,13.0
TWI,Auto Parts: OEM,Producer Manufacturing,331296.000000,-8.18,1.01078,0.0,0,2.473337422584539,0,2.473,
PLNT,Other Consumer Services,Consumer Services,1016387.000000,24.632198,-10.7411,0.0,0,0,0,0,19.0
UEIC,Electronics/Appliances,Consumer Durables,37883.000000,-3.02,0.366564,0.0,0,12.548968256566383,0,12.549,
EGHT,Packaged Software,Technology Services,635468.000000,-58.86,1.81359,0.0,0,4.962532876780308,0,4.963,
STIM,Medical Specialties,Health Technology,1350559.000000,-2.74,5.05627,0.0,0,1.0126041528636722,0,1.013,
NWSA,Publishing: Newspapers,Consumer Services,2184968.000000,34.00494,1.65919,0.764526,0,3.31487050910384,0,3.315,11.0
SPLV,Investment Trusts Or Mutual Funds,Miscellaneous,1098496.000000,22.416897,3.01913,2.3755,0,0,0,0,
DX,Real Estate Investment Trusts,Finance,3249750.000000,8.177111,1.08911,14.847162,1.8343886979154373,2.2954522500022954,4.949054,9.079,4.0
GSK,Pharmaceuticals: Major,Health Technology,9114500.000000,14.646017,4.96107,3.204439,5.462235910281955,1.0481609814011896,1.0681463333333332,7.579,3.0
LEG,Home Furnishings,Consumer Durables,1132957.000000,6.5486,1.47551,1.796945,1.8782640564395443,3.1175661296771957,0,4.996,
NCLH,Hotels/Resorts/Cruise lines,Consumer Services,14285618.000000,19.440498,3.66491,0.0,1.6120986201073655,1.279704003645383,0,2.892,14.0
VTIP,Investment Trusts Or Mutual Funds,Miscellaneous,2216364.000000,,,0.7564,0,0,0,0,
TME,Internet Software/Services,Technology Services,4044503.000000,9.163426,1.14447,1.899891,4.037791105641056,7.863902068206243,0,11.902,26.0
AXR,Real Estate Development,Finance,8241.000000,11.467985,1.05053,0.0,1.3079891541539337,2.3797511732173287,0,3.688,
DAX,Investment Trusts Or Mutual Funds,Miscellaneous,29066.000000,16.82418,1.962544,2.3526,0,1.273856789962416,0,1.274,
BYDDY,Electrical Products,Producer Manufacturing,1351317.000000,26.563629,3.70558,1.133483,0,0,0,0,
FAAR,Investment Trusts Or Mutual Funds,Miscellaneous,16808.000000,,,0.0,0,0,0,0,
COCO,Food: Specialty/Candy,Consumer Non-Durables,4439878.000000,43.412091,8.88923,0.0,0,0,0,0,8.0
WEN,Restaurants,Consumer Services,6180553.000000,8.004231,11.0418,8.223201,3.864206317883629,2.00963611005452,2.7410669999999997,8.615,4.0
EVR,Investment Banks/Brokers,Finance,776771.000000,24.236277,6.45676,0.986755,0,0,0,0,7.0
CWT,Water Utilities,Utilities,191764.000000,21.64186,1.64257,2.654202,0,1.522005150465429,0,1.522,
EMHY,Investment Trusts Or Mutual Funds,Miscellaneous,39834.000000,,,6.254,0,0,2.0846666666666667,2.085,
BLKB,Packaged Software,Technology Services,592341.000000,15.813659,20.5977,0.0,2.339749453304893,0,0,2.34,3.0
GIB,Information Technology Services,Technology Services,1585557.000000,13.625327,2.16435,0.623357,1.2785014260575178,1.5062258876799037,0,2.785,12.0
TEL,Semiconductors,Electronic Technology,1467450.000000,20.869725,4.50993,1.390113,2.2501494389600247,3.1020437124301266,0,5.352,16.0
MMM,Industrial Conglomerates,Producer Manufacturing,2222538.000000,28.172628,23.3419,2.033829,0,0,0,0,9.0
NSP,Miscellaneous Commercial Services,Commercial Services,706127.000000,-184.46,28.8897,6.808511,0,0,2.2695036666666666,2.27,
LOGI,Computer Peripherals,Electronic Technology,634253.000000,20.232388,6.07207,1.45033,1.2850682776546198,1.6880569558651333,0,2.973,8.0
PRG,Finance/Rental/Leasing,Finance,817624.000000,8.039641,1.53125,1.83518,1.865754950998434,1.6326530612244898,0,3.498,6.0
ZM,Packaged Software,Technology Services,4279005.000000,14.741133,2.74609,0.0,2.509983459209004,3.2773871213252295,0,5.787,18.0
BAH,Miscellaneous Commercial Services,Commercial Services,496029.000000,11.331748,8.98992,2.93809,1.3237145760742297,0,0,1.324,2.0
FE,Electric Utilities,Utilities,3708592.000000,28.095427,2.29016,3.590157,0,1.0916267859014217,1.196719,2.288,9.0
ARE,Real Estate Investment Trusts,Finance,2406288.000000,-4.79,0.445469,10.096511,0,5.61206279224817,3.3655036666666667,8.978,3.0
XIFR,Alternative Power Generation,Utilities,547473.000000,-35.58,0.30469,0.0,0,8.205060881551741,0,8.205,2.0
KMT,Industrial Machinery,Producer Manufacturing,597700.000000,27.461684,2.2735,2.038736,0,1.0996261271167804,0,1.1,1.0
EXEL,Pharmaceuticals: Major,Health Technology,990101.000000,16.182827,5.45656,0.0,4.9435120328481545,0,0,4.944,10.0
SMDV,Investment Trusts Or Mutual Funds,Miscellaneous,10256.000000,19.599504,1.693823,2.9533,0,1.4759511471977886,0,1.476,
WCLD,Investment Trusts Or Mutual Funds,Miscellaneous,320785.000000,208.47379,4.585935,0.0394,0,0,0,0,
AXP,Finance/Rental/Leasing,Finance,1837338.000000,19.704341,6.33751,1.038303,0,0,0,0,13.0
CHT,Major Telecommunications,Communications,54328.000000,26.964971,2.74943,2.982642,1.3350654076357065,1.8185587558148417,0,3.154,
PBTP,Investment Trusts Or Mutual Funds,Miscellaneous,30332.000000,,,0.0,0,0,0,0,
XPH,Investment Trusts Or Mutual Funds,Miscellaneous,15055.000000,-125.591934,3.699213,0.6499,0,0,0,0,
SPXC,Building Products,Producer Manufacturing,242391.000000,42.752979,4.82199,0.0,0,0,0,0,13.0
ASTH,Services to the Health Industry,Health Services,218908.000000,76.597146,2.18867,0.0,0,1.142246204315863,0,1.142,9.0
APT,Industrial Specialties,Process Industries,14054.000000,13.594264,0.737837,0.0,1.1034065544114782,3.3882822357783633,0,4.492,
ATGFF,Gas Distributors,Utilities,366.000000,20.778709,1.80646,2.507198,0,1.3839221460757505,0,1.384,
ERH,Investment Trusts/Mutual Funds,Miscellaneous,19443.000000,7.305882,0.963948,7.173994,2.053140195803874,2.5935008942391082,2.3913313333333335,7.038,
W,Specialty Stores,Retail Trade,5276398.000000,-30.32,-3.4479,0.0,0,0,0,0,20.0
SUNB,Finance/Rental/Leasing,Finance,1640199.000000,21.083285,4.12594,0.0,0,0,0,0,7.0
HD,Home Improvement Chains,Retail Trade,2917775.000000,23.129099,25.579,2.80496,1.3550030634569898,0,0,1.355,23.0
AVB,Real Estate Investment Trusts,Finance,960010.000000,24.804672,2.21377,3.831063,0,1.1292952745768532,1.277021,2.406,7.0
SLGN,Containers/Packaging,Process Industries,766869.000000,14.358709,1.79793,2.088706,1.0446621628727206,1.3904879500314251,0,2.435,11.0
HURC,Industrial Machinery,Producer Manufacturing,6884.000000,-7.57,0.553646,0.0,0,4.515520747914732,0,4.516,
VFF,Agricultural Commodities/Milling,Process Industries,518746.000000,26.641294,1.08044,0.0,0,2.313872126170819,0,2.314,
NOK,Telecommunications Equipment,Electronic Technology,132670323.000000,69.070905,2.58956,1.047248,0,1.9848931864872794,0,1.985,18.0
BDX,Medical Specialties,Health Technology,1872871.000000,24.422194,1.68399,2.795613,1.433122675219106,3.040398102126497,0,4.474,8.0
UNFI,Food Distributors,Distribution Services,203470.000000,-37.02,1.88398,0.0,0,1.3269779933969574,0,1.327,4.0
ABUS,Pharmaceuticals: Major,Health Technology,852258.000000,-23.66,10.4342,0.0,0,0,0,0,
AON,Insurance Brokers/Services,Finance,602616.000000,18.90034,7.37814,0.926386,0,0,0,0,16.0
PBR,Integrated Oil,Energy Minerals,15956196.000000,6.940403,1.80311,5.034762,2.161257782869381,1.3864933365130248,1.678254,5.226,11.0
MRAM,Semiconductors,Electronic Technology,516494.000000,-427.52,4.24767,0.0,0,3.2935703573959367,0,3.294,
XLE,Investment Trusts Or Mutual Funds,Miscellaneous,32616494.000000,20.385956,2.436062,2.6779,0,1.0262464584234718,0,1.026,
GOOGL,Internet Software/Services,Technology Services,21243057.000000,32.366059,10.1818,0.240151,1.1431728527714788,0,0,1.143,62.0
RMBS,Semiconductors,Electronic Technology,3663007.000000,52.742096,8.7897,0.0,0,1.5916356644709149,0,1.592,9.0
G,Miscellaneous Commercial Services,Commercial Services,1993142.000000,10.854622,2.26841,2.054492,1.3818998026831335,1.1020935368826623,0,2.484,7.0
RELL,Electronic Production Equipment,Electronic Technology,60903.000000,51.790936,1.26997,1.693719,0,4.015842893926628,0,4.016,
SGRY,Hospital/Nursing Management,Health Services,497237.000000,-23.41,1.0834,0.0,0,2.3075503045966403,0,2.308,9.0
AMAT,Industrial Machinery,Producer Manufacturing,2841857.000000,39.036957,13.927,0.4828,0,0,0,0,29.0
EBIZ,Investment Trusts Or Mutual Funds,Miscellaneous,1455.000000,23.679356,4.049077,0.7093,0,0,0,0,
VNT,Other Transportation,Transportation,505731.000000,12.852528,4.04702,0.282406,2.475777527969595,1.3886761122999145,0,3.864,9.0
RGP,Miscellaneous Commercial Services,Commercial Services,138919.000000,-1.39,0.750497,6.812652,0,3.331125907232141,2.270884,5.602,
PCG,Electric Utilities,Utilities,13278997.000000,12.741948,1.13063,0.922509,1.177214033521405,2.2111566118005004,0,3.388,15.0
FDS,Financial Publishing/Services,Commercial Services,441378.000000,14.766404,3.95059,1.91671,1.015819423605097,0,0,1.016,4.0
BKFI,Investment Trusts Or Mutual Funds,Miscellaneous,65268.000000,,,0.0,0,0,0,0,
PAY,Miscellaneous Commercial Services,Commercial Services,242562.000000,54.012346,6.27471,0.0,0,0,0,0,6.0
EIX,Electric Utilities,Utilities,1716052.000000,5.881335,1.53041,4.94554,2.5504413538762885,1.633549179631602,1.6485133333333335,5.833,8.0
SR,Gas Distributors,Utilities,109432.000000,19.731185,1.68301,3.543524,0,1.4854338358060857,1.1811746666666667,2.667,5.0
WTRE,Investment Trusts Or Mutual Funds,Miscellaneous,1448.000000,44.085056,2.44535,2.7357,0,1.0223485390639377,0,1.022,
NE,Contract Drilling,Industrial Services,1773227.000000,35.820686,1.78031,3.923107,0,1.4042498216602726,1.3077023333333333,2.712,2.0
SIG,Specialty Stores,Retail Trade,439793.000000,12.306236,1.78946,1.469744,2.5466763354773954,4.135325740726253,0,6.682,5.0
VIAV,Information Technology Services,Technology Services,5111758.000000,-227.57,11.9735,0.0,0,0,0,0,7.0
TWLO,Packaged Software,Technology Services,1175317.000000,671.516297,2.77014,0.0,0,3.2489332669106976,0,3.249,25.0
ROKT,Investment Trusts Or Mutual Funds,Miscellaneous,16157.000000,67.45122,5.667413,0.5455,0,0,0,0,
GENB,Biotechnology,Health Technology,232079.000000,,,0.0,0,0,0,0,6.0
TECH,Biotechnology,Health Technology,792294.000000,104.084808,4.14781,0.598019,0,1.1355389952770258,0,1.136,12.0
DBD,Electronic Equipment/Instruments,Electronic Technology,229100.000000,32.36335,2.64766,0.0,1.3595625916352914,1.9262291986131148,0,3.286,
NPSNY,Internet Software/Services,Technology Services,126353.000000,7.600565,1.72959,0.334847,4.868059150865759,5.203545348897716,0,10.072,7.0
AIN,Textiles,Process Industries,289953.000000,-27.27,2.14747,1.99637,0,1.164160616911994,0,1.164,
LEO,Investment Trusts/Mutual Funds,Miscellaneous,260718.000000,-30.05,0.9299,3.968,0,2.6884611248521346,1.3226666666666667,4.011,
CBAT,Electrical Products,Producer Manufacturing,80965.000000,-7.71,0.639446,0.0,0,3.9096342771711767,0,3.91,
NJDCY,Electrical Products,Producer Manufacturing,475.000000,21.49971,1.42906,0.633181,0,1.749401704617021,0,1.749,
BHC,Pharmaceuticals: Other,Health Technology,1233383.000000,13.541915,-3.7923,0.0,5.907583971690858,0,0,5.908,0.0
DOW,Chemicals: Specialty,Process Industries,7882182.000000,-9.52,1.79654,4.604052,0,1.3915637837175905,1.5346840000000002,2.926,9.0
FRFHF,Property/Casualty Insurance,Finance,5475.000000,7.454151,1.3609,0.871437,2.0123016021542894,1.837019619369535,0,3.849,5.0
ALDX,Biotechnology,Health Technology,524730.000000,-2.79,2.13457,0.0,0,2.206533400169589,0,2.207,
SOCL,Investment Trusts Or Mutual Funds,Miscellaneous,2158.000000,22.738064,2.520303,0.63,0,0,0,0,
GROW,Investment Trusts/Mutual Funds,Miscellaneous,7300.000000,385.074627,0.738586,3.488372,0,3.3848461790502395,1.1627906666666668,4.548,
ARWR,Biotechnology,Health Technology,678939.000000,45.592251,16.9508,0.0,1.2214795009792343,0,0,1.221,11.0
WT,Investment Trusts/Mutual Funds,Miscellaneous,987808.000000,22.358919,5.6874,0.717703,0,0,0,0,5.0
ARVN,Biotechnology,Health Technology,403578.000000,-8.4,1.49567,0.0,0,3.149090374213563,0,3.149,10.0
TMDX,Medical Specialties,Health Technology,869453.000000,20.777675,7.33451,0.0,1.6845003110309504,0,0,1.685,10.0
LTBR,Chemicals: Specialty,Process Industries,602762.000000,-16.13,2.06382,0.0,0,1.2113459507127557,0,1.211,
ILCV,Investment Trusts Or Mutual Funds,Miscellaneous,18093.000000,22.782234,3.726834,1.6794,0,0,0,0,
PANW,Packaged Software,Technology Services,2704958.000000,100.149402,13.5458,0.0,0,0,0,0,46.0
VHT,Investment Trusts Or Mutual Funds,Miscellaneous,140678.000000,28.731663,4.728164,1.5137,0,0,0,0,
MTSI,Semiconductors,Electronic Technology,405420.000000,124.875411,14.7243,0.0,0,0,0,0,13.0
ARDX,Pharmaceuticals: Major,Health Technology,2356991.000000,-23.18,8.73791,0.0,0,0,0,0,12.0
FSGS,Investment Trusts Or Mutual Funds,Miscellaneous,3760.000000,20.146528,4.374427,0.546,0,0,0,0,
PBD,Investment Trusts Or Mutual Funds,Miscellaneous,53717.000000,-105.43633,2.263812,1.0497,0,1.1043319851648459,0,1.104,
WAB,Trucks/Construction/Farm Machinery,Producer Manufacturing,591409.000000,37.25282,4.02722,0.402766,0,0,0,0,9.0
BOSC,Semiconductors,Electronic Technology,34369.000000,8.267785,1.15827,0.0,5.6798767747347085,12.078358241170022,0,17.758,
PAYP,Miscellaneous Commercial Services,Commercial Services,713490.000000,55.216562,7.22525,0.0,0,0,0,0,10.0
EQ,Biotechnology,Health Technology,250145.000000,-4.02,4.40614,0.0,0,1.0689628563776912,0,1.069,6.0
CET,Investment Trusts/Mutual Funds,Miscellaneous,19585.000000,5.748634,0.869351,5.13308,2.609315534786177,2.8757084307719207,1.7110266666666665,7.196,
LBTYA,Major Telecommunications,Communications,923460.000000,-0.55,0.396164,0.0,0,12.621035732676367,0,12.621,2.0
RBB,Regional Banks,Finance,38973.000000,10.293744,0.78203,2.631579,1.4571957491851362,3.196808306586704,0,4.654,
FEX,Investment Trusts Or Mutual Funds,Miscellaneous,9259.000000,20.736528,2.920919,1.5706,0,0,0,0,
TXN,Semiconductors,Electronic Technology,4516054.000000,45.335569,14.373,2.098113,1.0358312697034862,0,0,1.036,17.0
LNG,Oil & Gas Pipelines,Industrial Services,2381621.000000,10.983081,7.11077,0.796287,1.365736991286871,0,0,1.366,24.0
BHP,Steel,Non-Energy Minerals,1364842.000000,19.333762,3.93561,3.366615,0,0,1.122205,1.122,1.0
CAR,Finance/Rental/Leasing,Finance,5441123.000000,-7.18,-2.0359,0.0,0,0,0,0,1.0
PEB,Real Estate Investment Trusts,Finance,7994272.000000,-15.61,0.638924,0.283487,0,3.91282844281949,0,3.913,4.0
CHKR,Investment Trusts/Mutual Funds,Miscellaneous,8650.000000,5.223108,1.92671,19.628782,2.871853310327874,1.2975486710506512,6.542927333333334,10.712,
FTV,Electronic Equipment/Instruments,Electronic Technology,2960744.000000,35.684575,2.99977,0.420916,1.2330257541248564,1.7001303433263217,0,2.933,4.0
FFIV,Packaged Software,Technology Services,1156563.000000,25.148595,4.88423,0.0,1.4712551536179257,1.8426650669604012,0,3.314,5.0
LTM,Airlines,Transportation,525559.000000,9.793627,10.341,1.312002,3.2490516536927534,0,0,3.249,11.0
TRS,Containers/Packaging,Process Industries,157153.000000,12.487692,1.96153,0.435019,1.2011827325657938,1.2745153018307138,0,2.476,
DTE,Electric Utilities,Utilities,618217.000000,21.08026,2.50888,3.035402,0,0,1.0118006666666666,1.012,12.0
FNGO,Major Banks,Finance,2596.000000,,,0.0,0,0,0,0,
DDD,Information Technology Services,Technology Services,4130487.000000,11.80891,1.3325,0.0,1.4751573176525186,2.446529080675422,0,3.922,
BWX,Investment Trusts Or Mutual Funds,Miscellaneous,315409.000000,,,0.0,0,0,0,0,
FSTR,Trucks/Construction/Farm Machinery,Producer Manufacturing,48075.000000,45.168734,1.81109,0.0,0,1.380384188527351,0,1.38,
NVAX,Biotechnology,Health Technology,1897549.000000,3.113697,-10.0788,0.0,17.885491105910432,0,0,17.885,5.0
IHI,Investment Trusts Or Mutual Funds,Miscellaneous,2165534.000000,39.019897,3.766104,0.9671,0,0,0,0,
LH,Medical/Nursing Services,Health Services,754494.000000,24.816911,2.47531,1.109527,0,1.009974508243412,0,1.01,16.0
TEVA,Pharmaceuticals: Generic,Health Technology,17803207.000000,25.875614,4.59717,0.0,3.0917140748814695,1.131130673871099,0,4.223,12.0
TALO,Oil & Gas Production,Energy Minerals,873400.000000,-5.44,1.20557,0.0,0,2.0737078726245675,0,2.074,7.0
ETSY,Internet Retail,Retail Trade,6878573.000000,45.321575,-5.5854,0.0,0,0,0,0,11.0
IPGP,Semiconductors,Electronic Technology,207478.000000,154.107804,2.2242,0.0,0,6.289901987231364,0,6.29,4.0
FBRT,Real Estate Investment Trusts,Finance,413404.000000,14.379596,0.633656,13.764962,1.0431447448175875,3.945358364790991,4.588320666666667,9.577,
PLSE,Medical Specialties,Health Technology,128613.000000,-20.21,18.3612,0.0,0,0,0,0,
AKBA,Pharmaceuticals: Major,Health Technology,1611268.000000,-78.89,11.5579,0.0,0,0,0,0,
BAND,Packaged Software,Technology Services,353143.000000,-55.34,1.87528,0.0,0,4.79928330702615,0,4.799,
NVST,Medical Specialties,Health Technology,1769732.000000,95.356371,1.39686,0.0,0,3.6653637443981504,0,3.665,7.0
PPHC,Miscellaneous Commercial Services,Commercial Services,42266.000000,-44.1,5.58461,0.650069,0,0,0,0,
LDOS,Packaged Software,Technology Services,463739.000000,13.121156,3.75723,1.135819,2.819873492853831,2.3953817040745444,0,5.215,8.0
CTRA,Oil & Gas Production,Energy Minerals,4479763.000000,15.417835,1.77374,2.541149,0,1.4094512160745092,0,1.409,13.0
CWST,Environmental Services,Industrial Services,596684.000000,628.029079,3.14795,0.0,0,0,0,0,9.0
GDX,Investment Trusts Or Mutual Funds,Miscellaneous,14328334.000000,20.44031,3.762468,0.8507,0,0,0,0,
SATA,Investment Trusts/Mutual Funds,Miscellaneous,311749.000000,,,0.0,0,0,0,0,
ATOM,Miscellaneous Commercial Services,Commercial Services,800240.000000,-11.17,12.867,0.0,0,0,0,0,
BLFS,Medical Specialties,Health Technology,180556.000000,-66.79,2.70877,0.0,0,1.8901567870287992,0,1.89,10.0
HLT,Hotels/Resorts/Cruise lines,Consumer Services,2213679.000000,49.429065,-13.8294,0.185552,0,0,0,0,13.0
HTHIY,Industrial Machinery,Producer Manufacturing,654779.000000,26.939471,3.44399,0.778177,0,0,0,0,15.0
ALGM,Semiconductors,Electronic Technology,1843581.000000,-567.17,7.91136,0.0,0,1.7683432431339239,0,1.768,13.0
DAO,Internet Software/Services,Technology Services,84847.000000,89.727127,-4.6949,0.0,0,0,0,0,
OMRNY,Industrial Machinery,Producer Manufacturing,39402.000000,41.806273,1.26562,1.966493,0,1.9753164456946004,0,1.975,3.0
HOMB,Regional Banks,Finance,920263.000000,11.15832,1.22137,3.031423,1.3442883874991935,2.046881780295897,1.0104743333333335,4.402,4.0
ELAN,Biotechnology,Health Technology,1781167.000000,-47.49,1.68138,0.0,0,2.801270385040859,0,2.801,16.0
MAN,Personnel Services,Commercial Services,306426.000000,-88.24,0.701787,4.612428,0,3.562334440506877,1.537476,5.1,4.0
WTS,Industrial Machinery,Producer Manufacturing,109154.000000,29.312599,4.9035,0.697518,0,0,0,0,2.0
FDVV,Investment Trusts Or Mutual Funds,Miscellaneous,428010.000000,23.889217,3.037301,3.0786,0,0,1.0262,1.026,
CDNL,Engineering & Construction,Industrial Services,311901.000000,32.239573,12.5104,0.0,0,0,0,0,
MUC,Investment Trusts/Mutual Funds,Miscellaneous,116836.000000,47.267162,0.917142,5.938945,0,2.7258592453513195,1.9796483333333335,4.706,
GBR,Real Estate Development,Finance,234735.000000,-95.56,0.982958,0.0,0,2.543343662699729,0,2.543,
AMC,Movies/Entertainment,Consumer Services,20505210.000000,-1.25,-0.444,0.0,0,0,0,0,1.0
