symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
KYMR,Biotechnology,Health Technology,456486.000000,-23.56,4.46242,0.0,0,1.071167662389466,0,1.071,22.0
HFWA,Regional Banks,Finance,378676.000000,13.415113,1.01083,3.511339,1.118141904581795,2.473215080676276,1.1704463333333333,4.762,2.0
FMS,Medical/Nursing Services,Health Services,380658.000000,11.931009,0.808294,2.519982,1.2572281187617913,3.0929340066856863,0,4.35,5.0
EIKN,Pharmaceuticals: Major,Health Technology,213323.000000,,-0.5383,0.0,0,0,0,0,5.0
BRX,Real Estate Investment Trusts,Finance,5278551.000000,24.355186,3.10192,3.836066,0,0,1.2786886666666668,1.279,15.0
CC,Chemicals: Specialty,Process Industries,1964411.000000,-10.3,15.8767,1.321752,0,0,0,0,6.0
ADI,Semiconductors,Electronic Technology,3833461.000000,71.713795,5.67267,1.036705,0,2.462685120058103,0,2.463,29.0
AXTA,Industrial Specialties,Process Industries,1487286.000000,16.895344,2.67705,0.0,0,0,0,0,7.0
ICLN,Investment Trusts Or Mutual Funds,Miscellaneous,8202432.000000,99.08226,2.712733,0.9853,0,0,0,0,
IART,Medical Specialties,Health Technology,901226.000000,-1.59,0.797932,0.0,0,6.416586877077245,0,6.417,2.0
BRBR,Pharmaceuticals: Other,Health Technology,2512192.000000,11.572007,-3.8692,0.0,6.91323467052863,0,0,6.913,12.0
CYH,Hospital/Nursing Management,Health Services,2000999.000000,0.820726,-0.2723,0.0,18.276501536444563,0,0,18.277,2.0
ASIC,Property/Casualty Insurance,Finance,61206.000000,12.607772,1.57899,0.0,1.1897423271930996,1.5832905844875522,0,2.773,
CASY,Specialty Stores,Retail Trade,330718.000000,46.178572,7.72296,0.274705,0,0,0,0,11.0
CHDN,Movies/Entertainment,Consumer Services,659644.000000,18.61211,6.41177,0.436298,1.6290468947368137,0,0,1.629,13.0
LOB,Regional Banks,Finance,246544.000000,14.475848,1.48153,0.317041,1.0362087250432583,1.6874447361848899,0,2.724,
BETA,Aerospace & Defense,Electronic Technology,717751.000000,,1.97724,0.0,0,2.569237927616273,0,2.569,9.0
ASML,Semiconductors,Electronic Technology,1915505.000000,47.72064,23.0039,0.457377,0,0,0,0,37.0
OLLI,Department Stores,Retail Trade,1210264.000000,23.634076,2.97834,0.0,1.7821724868786915,3.2165568739633486,0,4.999,14.0
CMSC,Electric Utilities,Utilities,5818.000000,,,0.0,0,0,0,0,
ARMK,Restaurants,Consumer Services,2107782.000000,38.341882,3.73574,0.986842,0,5.819462810581036,0,5.819,13.0
CHCO,Major Banks,Finance,110716.000000,13.711579,2.21082,2.667524,1.0939659101260328,1.1308021458101518,0,2.225,
VGNT,Electrical Products,Producer Manufacturing,1292920.000000,,,0.0,0,0,0,0,6.0
LII,Industrial Machinery,Producer Manufacturing,558489.000000,22.064166,15.0253,1.035362,0,0,0,0,6.0
UGE,Investment Trusts Or Mutual Funds,Miscellaneous,13699.000000,,,0.902,0,0,0,0,
EQPT,Internet Software/Services,Technology Services,1815262.000000,5786.842105,59.697,0.0,0,0,0,0,7.0
CBOE,Investment Banks Or Brokers,Finance,665758.000000,28.649873,6.07809,0.934861,0,0,0,0,4.0
AAL,Airlines,Transportation,43209769.000000,38.13255,-1.8948,0.0,0,0,0,0,15.0
URI,Finance/Rental/Leasing,Finance,540318.000000,24.501283,6.71406,0.764703,0,0,0,0,18.0
TRIP,Other Consumer Services,Consumer Services,2032076.000000,35.73938,1.98596,0.0,0,2.769441479183871,0,2.769,6.0
GDV,Investment Trusts/Mutual Funds,Miscellaneous,78035.000000,6.123987,0.950799,5.74359,2.4493846900720073,2.6293675109039873,1.91453,6.993,
TV,Major Telecommunications,Communications,5455624.000000,-2.63,0.300062,2.765514,0,16.66322293392699,0,16.663,4.0
CSX,Railroads,Transportation,10796185.000000,27.805982,6.22254,1.16586,1.1551471190623657,0,0,1.155,16.0
AAMI,Investment Managers,Finance,307668.000000,30.870235,40.1756,0.190672,0,0,0,0,
TECH,Biotechnology,Health Technology,1610937.000000,107.197043,4.27184,0.580657,0,1.1189557661335632,0,1.119,12.0
DQ,Chemicals: Specialty,Process Industries,423963.000000,-8.66,0.338427,0.0,0,7.3871174581224315,0,7.387,4.0
RWR,Investment Trusts Or Mutual Funds,Miscellaneous,329146.000000,39.795895,2.302208,3.6051,0,1.0859140442566442,1.2017,2.288,
BKMI,Investment Trusts Or Mutual Funds,Miscellaneous,45513.000000,,,0.0,0,0,0,0,
EEFT,Miscellaneous Commercial Services,Commercial Services,594181.000000,11.002545,2.26264,0.0,1.363320940745982,1.1049040059399637,0,2.468,7.0
ZION,Major Banks,Finance,1447554.000000,9.730662,1.27365,2.842996,1.5415189634579847,1.9628626388725319,0,3.504,8.0
VNET,Data Processing Services,Technology Services,5502465.000000,-61.6,2.71541,0.0,0,1.2116034042741244,0,1.212,12.0
VOYA,Life/Health Insurance,Finance,1241862.000000,12.984619,1.54832,2.251591,1.1552129484892857,1.6146533016430713,0,2.77,7.0
TIGR,Investment Banks/Brokers,Finance,1888566.000000,7.394866,1.39095,0.0,2.028434321866008,1.7973327581868508,0,3.826,9.0
PI,Semiconductors,Electronic Technology,936412.000000,-321.45,17.6394,0.0,0,0,0,0,6.0
SAMG,Investment Managers,Finance,9690.000000,24.37005,2.09612,6.129985,0,1.1926798084079155,2.043328333333333,3.236,
DGRE,Investment Trusts Or Mutual Funds,Miscellaneous,7707.000000,18.938046,3.105039,2.1303,0,0,0,0,
IPO,Investment Trusts Or Mutual Funds,Miscellaneous,12015.000000,89.06568,6.407084,0.5479,0,0,0,0,
WRB,Multi-Line Insurance,Finance,1844601.000000,14.039106,2.53325,0.543807,1.0684441017825494,0,0,1.068,1.0
GEL,Chemicals: Specialty,Process Industries,188196.000000,-25.51,-6.5918,3.989362,0,0,1.3297873333333332,1.33,
CAKE,Restaurants,Consumer Services,1381576.000000,20.447483,7.10941,1.775716,1.4813559204328475,3.0579190115635475,0,4.539,8.0
FRT,Real Estate Investment Trusts,Finance,684077.000000,23.76697,3.10472,4.011874,0,0,1.3372913333333332,1.337,12.0
ESGOF,Investment Managers,Finance,1165.000000,,,0.0,0,0,0,0,
EVRG,Electric Utilities,Utilities,1344165.000000,22.275917,1.83804,3.33987,0,1.3601445017518663,1.11329,2.473,8.0
TLH,Investment Trusts Or Mutual Funds,Miscellaneous,1594440.000000,,,1.8329,0,0,0,0,
ZNOG,Integrated Oil,Energy Minerals,3505796.000000,-59.39,11.325,0.0,0,0,0,0,
TRS,Containers/Packaging,Process Industries,354982.000000,12.759311,2.0042,0.425758,1.1756120687080986,1.2473805009480092,0,2.423,
EPR,Real Estate Investment Trusts,Finance,501949.000000,16.888821,1.81026,6.420444,0,1.381017091467524,2.140148,3.521,3.0
SSNC,Information Technology Services,Technology Services,2600560.000000,21.274024,2.40538,1.544514,0,1.367767255069885,0,1.368,10.0
WH,Hotels/Resorts/Cruise lines,Consumer Services,1079795.000000,34.136,13.7492,1.945161,0,0,0,0,14.0
VV,Investment Trusts Or Mutual Funds,Miscellaneous,224951.000000,28.1367,5.39914,1.141,0,0,0,0,
TOWN,Regional Banks,Finance,542511.000000,17.968946,1.11969,3.020134,0,2.2327608534505083,1.0067113333333333,3.239,
MSEX,Water Utilities,Utilities,105969.000000,22.564494,1.99369,2.632569,0,1.2539562319116815,0,1.254,
GE,Aerospace & Defense,Electronic Technology,8053825.000000,35.070249,16.4419,0.544701,0,0,0,0,22.0
PTH,Investment Trusts Or Mutual Funds,Miscellaneous,8800.000000,-38.231133,6.213545,0.1449,0,0,0,0,
ERH,Investment Trusts/Mutual Funds,Miscellaneous,14802.000000,7.311765,0.964724,7.168222,2.051488252152524,2.5914147466011004,2.389407333333333,7.032,
DAN,Auto Parts: OEM,Producer Manufacturing,1117611.000000,60.522177,5.14368,1.091476,0,0,0,0,7.0
BROS,Restaurants,Consumer Services,3480370.000000,90.376437,10.7082,0.0,0,2.0302198315309763,0,2.03,25.0
AMRZ,Construction Materials,Non-Energy Minerals,2403943.000000,27.145858,2.42625,0.0,0,1.0303967027305512,0,1.03,15.0
DHC,Real Estate Investment Trusts,Finance,1621404.000000,-6.32,1.09317,0.531915,0,2.2869270104375348,0,2.287,
EMHY,Investment Trusts Or Mutual Funds,Miscellaneous,73888.000000,,,6.254,0,0,2.0846666666666667,2.085,
TAYD,Industrial Machinery,Producer Manufacturing,43143.000000,18.055951,2.62129,0.0,0,0,0,0,
XNCR,Biotechnology,Health Technology,980630.000000,-10.54,1.48134,0.0,0,3.226808160179297,0,3.227,12.0
GEF,Containers/Packaging,Process Industries,328721.000000,17.628622,1.26796,3.344885,0,1.9716710306318812,1.1149616666666666,3.087,1.0
PDI,Investment Trusts/Mutual Funds,Miscellaneous,1255753.000000,8.480583,1.03374,15.145965,1.7687463232185807,2.4184030800781624,5.048655,9.236,
BGR,Investment Trusts/Mutual Funds,Miscellaneous,105291.000000,10.252694,1.14702,7.176398,1.463030107013825,2.1795609492423846,2.3921326666666665,6.035,
HIX,Investment Trusts/Mutual Funds,Miscellaneous,329200.000000,9.229349,0.915317,14.7,1.6252500582652147,2.731294185511686,4.8999999999999995,9.257,
TREX,Forest Products,Non-Energy Minerals,1656323.000000,23.875141,4.33985,0.0,0,0,0,0,11.0
IBKR,Investment Banks/Brokers,Finance,3823214.000000,33.436759,6.4441,0.412424,0,0,0,0,9.0
NOK,Telecommunications Equipment,Electronic Technology,132899342.000000,65.770171,2.46581,1.099805,0,2.0845077276838038,0,2.085,17.0
IEDI,Investment Trusts Or Mutual Funds,Miscellaneous,1153.000000,27.405521,9.711391,1.03,0,0,0,0,
RYAN,Insurance Brokers/Services,Finance,1955528.000000,74.661509,6.9474,1.410478,0,0,0,0,12.0
HRZN,Investment Trusts/Mutual Funds,Miscellaneous,758335.000000,-19.95,0.554236,32.816537,0,4.510713847530655,10.938845666666666,15.45,
MFM,Investment Trusts/Mutual Funds,Miscellaneous,124833.000000,39.171512,0.894848,5.027829,0,2.7937705621513373,1.675943,4.47,
NVR,Homebuilding,Consumer Durables,18122.000000,15.804014,4.87044,0.0,0,0,0,0,2.0
SYY,Food Distributors,Distribution Services,7976999.000000,20.267872,15.809,2.826433,0,0,0,0,11.0
FHN,Regional Banks,Finance,2223407.000000,12.328493,1.39033,2.518278,1.2166937191755716,1.7981342558960822,0,3.015,10.0
VOC,Investment Trusts/Mutual Funds,Miscellaneous,269885.000000,7.931034,5.63947,12.753623,1.8913044629489673,0,4.251207666666667,6.143,
COLB,Regional Banks,Finance,2257321.000000,11.911413,1.12767,4.891122,1.2592964411526995,2.2169606356469536,1.630374,5.107,4.0
AAP,Specialty Stores,Retail Trade,880391.000000,79.699766,1.57971,1.728011,0,4.684404099486615,0,4.684,2.0
ROYTL,Investment Trusts/Mutual Funds,Miscellaneous,9500.000000,,,0.0,0,0,0,0,
GME,Electronics/Appliance Stores,Retail Trade,4311776.000000,33.346457,2.0923,0.0,1.2631027038344733,4.578693304019501,0,5.842,
DNOW,Wholesale Distributors,Distribution Services,2972555.000000,-44.04,1.05941,0.0,0,2.359804041872363,0,2.36,
STNE,Miscellaneous Commercial Services,Commercial Services,4867530.000000,7.706151,1.48736,0.0,1.9464970255578953,1.6808304647160068,0,3.627,12.0
TRMB,Packaged Software,Technology Services,1651998.000000,38.258245,2.71617,0.0,0,3.3134892145926065,0,3.313,15.0
MURGY,Life/Health Insurance,Finance,256965.000000,11.927088,2.07993,2.07409,1.2576414293245761,1.201963527618718,0,2.46,8.0
DRN,Investment Trusts Or Mutual Funds,Miscellaneous,1614153.000000,,,0.0,0,0,0,0,
SBUX,Restaurants,Consumer Services,9875373.000000,81.547817,-13.2925,2.513025,0,0,0,0,17.0
GRN,Major Banks,Finance,1081.000000,,,0.0,0,0,0,0,
OTLY,Food: Major Diversified,Consumer Non-Durables,63819.000000,-2.39,20.3632,0.0,0,0,0,0,4.0
NANR,Investment Trusts Or Mutual Funds,Miscellaneous,19023.000000,23.722212,2.444987,1.8591,0,1.022500324132603,0,1.023,
SPLV,Investment Trusts Or Mutual Funds,Miscellaneous,1611289.000000,22.472683,3.026643,2.3688,0,0,0,0,
DX,Real Estate Investment Trusts,Finance,3916181.000000,8.206868,1.09307,14.793328,1.827737451120208,2.2871362309824623,4.931109333333334,9.046,4.0
ERIE,Property/Casualty Insurance,Finance,215127.000000,21.319638,4.57527,2.403555,0,0,0,0,
PRGO,Pharmaceuticals: Major,Health Technology,1695896.000000,-1.12,0.538587,10.095735,0,9.654893267011643,3.365245,13.02,3.0
BUSE,Regional Banks,Finance,573868.000000,17.999728,0.940843,3.809883,0,2.657191476154895,1.2699610000000001,3.927,3.0
INTU,Packaged Software,Technology Services,2216981.000000,25.297797,5.67828,1.148954,1.4625779470046345,1.5849870031065745,0,3.048,30.0
VTC,Investment Trusts Or Mutual Funds,Miscellaneous,56934.000000,,,0.0,0,0,0,0,
QCOM,Semiconductors,Electronic Technology,22484485.000000,31.042889,6.99429,2.369227,1.5114572615970119,1.9973435473793624,0,3.509,10.0
OIS,Oilfield Services/Equipment,Industrial Services,531081.000000,-5.88,1.16566,0.0,0,2.144707719232023,0,2.145,
HWM,Aerospace & Defense,Electronic Technology,2507670.000000,65.158786,18.1341,0.190319,0,0,0,0,22.0
MGA,Auto Parts: OEM,Producer Manufacturing,1276484.000000,21.223377,1.39706,3.14068,0,1.7894721772865876,1.0468933333333335,2.836,7.0
CXW,Miscellaneous Commercial Services,Commercial Services,502586.000000,18.732655,1.44176,0.0,0,1.733991787814893,0,1.734,
MU,Semiconductors,Electronic Technology,43544138.000000,24.765241,8.16605,0.094365,1.8945908905146533,1.710741423331966,0,3.605,46.0
ESNT,Specialty Insurance,Finance,493164.000000,9.322857,1.06637,1.990359,1.6089488447586398,2.3444020368164895,0,3.953,2.0
IDN,Packaged Software,Technology Services,365686.000000,125.474684,7.74929,0.0,0,1.1613967215060992,0,1.161,
GABC,Regional Banks,Finance,163160.000000,14.351519,1.41715,2.686092,1.04518553053513,1.7641040115725224,0,2.809,
SLGN,Containers/Packaging,Process Industries,683014.000000,14.469787,1.81184,2.072671,1.0366427646792589,1.3798127870010597,0,2.416,11.0
IDMO,Investment Trusts Or Mutual Funds,Miscellaneous,259941.000000,16.261314,2.055505,2.4251,0,1.2162461292966935,0,1.216,
KFRC,Personnel Services,Commercial Services,1759691.000000,16.349985,4.71481,4.904717,0,0,1.6349056666666666,1.635,
NUE,Steel,Non-Energy Minerals,3573202.000000,28.592327,2.3445,1.032558,0,1.0663254425250586,0,1.066,12.0
ATRC,Medical Specialties,Health Technology,721172.000000,-120.5,2.93933,0.0,0,1.7418935607774562,0,1.742,7.0
SBR,Investment Trusts/Mutual Funds,Miscellaneous,38253.000000,14.930025,160.13,6.470376,1.0046868642215936,0,2.156792,3.161,
SPSC,Packaged Software,Technology Services,477089.000000,22.338001,2.11414,0.0,1.656370236531013,4.2570501480507446,0,5.913,4.0
XAR,Investment Trusts Or Mutual Funds,Miscellaneous,201035.000000,69.74182,5.523042,0.4301,0,0,0,0,
CIX,Metal Fabrication,Producer Manufacturing,2058.000000,14.675185,2.06229,5.172414,1.0221336221655808,1.2122446406664436,1.724138,3.959,
NTCT,Packaged Software,Technology Services,464796.000000,25.508247,1.46312,0.0,1.4505112797441548,6.151238449341134,0,7.602,
ENTA,Pharmaceuticals: Major,Health Technology,101685.000000,-4.14,3.04423,0.0,0,1.708149515641065,0,1.708,7.0
BUD,Beverages: Alcoholic,Consumer Non-Durables,2484187.000000,21.208089,1.63838,1.310456,0,1.5258975329288689,0,1.526,23.0
ANGO,Medical Specialties,Health Technology,260465.000000,-14.6,2.66649,0.0,0,1.9201272084275582,0,1.92,
V,Finance/Rental/Leasing,Finance,8090775.000000,29.342923,15.4561,0.813822,0,0,0,0,38.0
GLPG,Biotechnology,Health Technology,139824.000000,5.180508,0.49366,0.0,10.98540915292477,9.682777620224448,0,20.668,2.0
TDG,Aerospace & Defense,Electronic Technology,275662.000000,37.237442,-7.0474,0.0,0,0,0,0,15.0
ABUS,Pharmaceuticals: Major,Health Technology,1265285.000000,-24.4,10.7611,0.0,0,0,0,0,
ASTE,Trucks/Construction/Farm Machinery,Producer Manufacturing,221547.000000,34.978566,1.97162,0.885106,0,1.2679928180886784,0,1.268,
DAL,Airlines,Transportation,6941300.000000,9.958385,2.19901,1.044721,3.2254225961338108,2.578433022132687,0,5.804,24.0
ATOM,Miscellaneous Commercial Services,Commercial Services,1832008.000000,-11.65,13.4303,0.0,0,0,0,0,
BILI,Packaged Software,Technology Services,1607927.000000,54.781731,4.04013,0.0,0,2.2276510904352085,0,2.228,41.0
DDM,Investment Trusts Or Mutual Funds,Miscellaneous,81719.000000,,,0.9899,0,0,0,0,
FPEI,Investment Trusts Or Mutual Funds,Miscellaneous,304450.000000,,,0.0,0,0,0,0,
PLUS,Packaged Software,Technology Services,193822.000000,17.319262,2.09356,0.889152,2.1363496897269645,4.298897571600527,0,6.435,
PNW,Electric Utilities,Utilities,434875.000000,20.258373,1.75699,3.525391,0,1.422888007330719,1.1751303333333334,2.598,4.0
IPGP,Semiconductors,Electronic Technology,420555.000000,160.019202,2.30952,0.0,0,6.0488759569087955,0,6.049,4.0
SPFI,Regional Banks,Finance,158493.000000,12.55918,1.42665,1.480111,1.1943454907087883,1.7523569200574773,0,2.947,
APD,Chemicals: Specialty,Process Industries,720680.000000,-201.51,4.36866,2.367881,0,0,0,0,16.0
UGI,Wholesale Distributors,Distribution Services,981213.000000,13.738514,1.59722,4.029009,1.0918211387345094,1.5652195690011395,1.3430030000000002,4.0,
SBRA,Real Estate Investment Trusts,Finance,2946606.000000,31.874607,1.80934,5.915701,0,1.3817193009605713,1.9719003333333334,3.354,6.0
FHLC,Investment Trusts Or Mutual Funds,Miscellaneous,116050.000000,28.167042,4.749786,1.5258,0,0,0,0,
MUC,Investment Trusts/Mutual Funds,Miscellaneous,154566.000000,47.310888,0.917991,5.933457,0,2.7233382462355293,1.977819,4.701,
HCKT,Miscellaneous Commercial Services,Commercial Services,170642.000000,27.727469,4.73846,3.732504,0,0,1.244168,1.244,
POR,Electric Utilities,Utilities,1127306.000000,18.608186,1.43771,4.084014,0,1.738876407620452,1.361338,3.1,3.0
CHH,Hotels/Resorts/Cruise lines,Consumer Services,563410.000000,15.050607,30.1921,0.966711,2.0909455678432107,0,0,2.091,3.0
GRBK,Homebuilding,Consumer Durables,123823.000000,10.030288,1.69045,0.0,1.2262858254917506,2.721168919518471,0,3.947,
DHLGY,Air Freight/Couriers,Transportation,140418.000000,16.025715,2.39417,2.614946,2.004278748249298,2.3682528809566574,0,4.373,
EPM,Oil & Gas Production,Energy Minerals,340069.000000,58.457711,2.43571,10.212766,0,1.0263947678500316,3.4042553333333334,4.431,
EFC,Real Estate Investment Trusts,Finance,1620083.000000,11.225872,0.998616,11.764706,1.3361990943777018,2.503464795276663,3.921568666666667,7.761,7.0
CHI,Investment Trusts/Mutual Funds,Miscellaneous,120816.000000,5.520548,1.08756,9.42928,2.717121561120382,2.298723748574791,3.1430933333333333,8.159,
WKC,Wholesale Distributors,Distribution Services,1203300.000000,-2.58,1.12092,3.047619,0,2.230310816115334,1.015873,3.246,
OVM,Investment Trusts Or Mutual Funds,Miscellaneous,3872.000000,,,0.0,0,0,0,0,
ULS,Miscellaneous Commercial Services,Commercial Services,558430.000000,55.334166,14.1116,0.603906,0,0,0,0,7.0
SLS,Pharmaceuticals: Major,Health Technology,3259058.000000,-19.85,10.5422,0.0,0,0,0,0,
ROKT,Investment Trusts Or Mutual Funds,Miscellaneous,40710.000000,68.81043,5.786639,0.5336,0,0,0,0,
EOG,Integrated Oil,Energy Minerals,3554716.000000,14.606015,2.40098,2.995046,1.026974160987785,1.0412414930570018,0,2.068,17.0
XE,Industrial Machinery,Producer Manufacturing,14711171.000000,,,0.0,0,0,0,0,
GPK,Containers/Packaging,Process Industries,4151531.000000,6.482107,0.849289,4.583333,2.3140623874305066,2.9436387378148074,1.5277776666666665,6.785,2.0
RBA,Internet Software/Services,Technology Services,1067091.000000,52.692063,3.59528,1.130708,0,2.5032820809505796,0,2.503,10.0
WAB,Trucks/Construction/Farm Machinery,Producer Manufacturing,641256.000000,37.824678,4.08905,0.396677,0,0,0,0,9.0
ZURVY,Multi-Line Insurance,Finance,157740.000000,14.388798,3.44052,2.938629,1.0424776273876386,0,0,1.042,4.0
STI,Financial Conglomerates,Finance,35371.000000,-0.43,-7.6472,0.0,0,0,0,0,
FT,Investment Trusts/Mutual Funds,Miscellaneous,47858.000000,10.615767,0.981973,6.280788,1.4129925798107663,2.5458948463959805,2.0935960000000002,6.052,
BBWI,Specialty Stores,Retail Trade,4030587.000000,6.115351,-2.9797,4.212744,5.146066023029586,0,1.404248,6.55,6.0
RJF,Investment Managers,Finance,1759647.000000,14.589361,2.38308,1.3221,1.0281464691976572,1.0490625576984407,0,2.077,6.0
VCX,Investment Trusts/Mutual Funds,Miscellaneous,263736.000000,69.105691,7.45793,0.035294,0,0,0,0,
