symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,current_price,low_52w,high_52w,position_52w,pe_comp,pb_comp,value_score,income_score,quality_score,momentum_score,yield_trap_flag,value_metric,buy_to_sell_ratio
VAW,Investment Trusts Or Mutual Funds,Miscellaneous,69994.0,31.264868,3.026277,0.015600000000000001,231.7772,183.54,245.26,0.7815489306545691,0.0,0.0,0.0,0.0,0.4,0.5,False,0.175,0.0
VB,Investment Trusts Or Mutual Funds,Miscellaneous,535346.0,28.669548,2.54654,0.013772,284.74,217.8,288.8,0.9428169014084506,0.0,0.0,0.0,0.0,0.7,0.5,False,0.25,0.0
VBF,Investment Trusts/Mutual Funds,Miscellaneous,94929.0,24.712455,0.916302,0.05571809,15.03,14.68,15.98,0.26923076923076883,0.0,2.728358117738475,1.091,1.5,0.6,0.1,False,0.881,0.0
VBR,Investment Trusts Or Mutual Funds,Miscellaneous,308170.0,20.584301,1.897921,0.020457999999999997,231.66,181.09,235.48,0.9297665011950728,0.0,1.3172308014927914,0.527,0.0,0.9,0.5,False,0.537,0.0
VC,Auto Parts: OEM,Producer Manufacturing,865901.0,18.355688,1.90212,0.00834461,110.84,78.82,129.1,0.6368337311058077,0.0,1.3143229659537778,0.526,0.0,0.7,0.3,False,0.457,10.0
VCEL,Pharmaceuticals: Major,Health Technology,331186.0,112.314493,5.07713,0.0,35.56,28.95,45.97,0.38836662749706247,0.0,1.0242006803056056,0.41,0.0,0.7,0.3,False,0.404,7.0
VCTR,Investment Managers,Finance,349724.0,19.112234,2.06087,0.025163690000000002,77.9,57.03,79.1,0.9456275487086547,0.0,1.213079912852339,0.485,0.0,0.9,0.5,False,0.518,2.0
VCX,Investment Trusts/Mutual Funds,Miscellaneous,100509.0,76.869919,8.29585,0.00031729,94.21,31.21,575.0,0.11585354640578163,0.0,0.0,0.0,0.0,0.7,-0.4,False,0.115,0.0
VDE,Investment Trusts Or Mutual Funds,Miscellaneous,716914.0,23.542284,2.526339,0.023112,167.51,111.6801,179.335,0.8252159119295126,0.0,0.0,0.0,0.0,0.9,0.5,False,0.3,0.0
VEA,Investment Trusts Or Mutual Funds,Miscellaneous,12749787.0,17.563324,1.953731,0.024897,68.72,53.33,70.55,0.8937282229965158,0.0,1.2796029750257327,0.512,0.0,1.2,0.5,False,0.605,0.0
VEEV,Packaged Software,Technology Services,7680661.0,31.528469,3.8954,0.0,171.62,148.05,310.5,0.14509079716835946,1.1735425529225665,2.3104174154130512,1.628,0.0,1.0,-0.4,False,0.923,23.0
VERI,Advertising/Marketing Services,Commercial Services,2353244.0,-1.2,2.95049,0.0,2.17,1.22,9.42,0.11585365853658537,0.0,0.0,0.0,0.0,0.5,-0.4,False,0.065,0.0
VET,Oil & Gas Production,Energy Minerals,1097970.0,-4.31,1.24556,0.028462170000000002,13.205,5.895,14.82,0.819047619047619,0.0,2.0071293233565624,0.803,0.0,0.7,0.5,False,0.611,4.0
VFC,Apparel/Footwear,Consumer Non-Durables,5799645.0,34.488389,4.16625,0.0189374,19.015,11.06,22.2699,0.7096405855538408,0.0,0.0,0.0,0.0,1.0,0.3,False,0.295,1.6
VFF,Agricultural Commodities/Milling,Process Industries,539123.0,27.117031,1.09974,0.0,2.85,0.6436,4.99,0.5076385054297811,0.0,2.2732645898121375,0.909,0.0,0.7,0.3,False,0.629,0.0
VFMO,Investment Trusts Or Mutual Funds,Miscellaneous,41809.0,64.6529,3.995866,0.007984999999999999,223.74,153.9524,224.28,0.9923216489685416,0.0,0.0,0.0,0.0,0.4,0.2,False,0.13,0.0
VGLT,Investment Trusts Or Mutual Funds,Miscellaneous,2043774.0,,,0.028657,54.735,53.175,58.44,0.29629629629629667,0.0,0.0,0.0,0.0,0.5,0.1,False,0.14,0.0
VGNT,Electrical Products,Producer Manufacturing,1296334.0,4.988092,1.58945,0.0,37.02,26.34,37.08,0.9944134078212294,3.007161856677864,1.572871118940514,2.433,0.0,0.6,0.2,False,1.275,7.0
VGSH,Investment Trusts Or Mutual Funds,Miscellaneous,4653112.0,,,0.009494,58.3,58.29,59.01,0.013888888888886147,0.0,0.0,0.0,0.0,0.3,-0.4,False,0.015,0.0
VGT,Investment Trusts Or Mutual Funds,Miscellaneous,3780453.0,36.488937,8.341256,0.005082,104.81,69.23375,105.12,0.9913615939252498,0.0,0.0,0.0,0.0,1.0,0.2,False,0.28,0.0
VHT,Investment Trusts Or Mutual Funds,Miscellaneous,396289.0,28.730896,4.728239,0.015137000000000001,271.33,234.13,298.6068,0.5769517097622707,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,0.0
VIAV,Information Technology Services,Technology Services,10042156.0,-221.32,15.3462,0.0,55.33,8.1,60.43,0.9025415631568889,0.0,0.0,0.0,0.0,0.5,0.5,False,0.2,7.0
VICI,Real Estate Investment Trusts,Finance,10303170.0,9.808161,1.08383,0.06236879,28.56,26.55,34.01,0.2694369973190347,1.5293386803091833,2.3066348043512357,1.84,1.5,1.0,0.1,False,1.318,17.0
VICR,Electronic Components,Electronic Technology,572170.0,89.875749,17.0692,0.0,268.12,39.64,293.95,0.8984310487200661,0.0,0.0,0.0,0.0,0.7,0.5,False,0.25,0.0
VIOT,Electronics/Appliances,Consumer Durables,60262.0,3.486978,0.301194,0.0,0.9811,0.921,4.33,0.01762980346142562,3.5274096940101143,5.0,4.116,0.0,0.0,-0.4,False,1.792,0.0
VIR,Biotechnology,Health Technology,1050633.0,-3.16,1.82255,0.0,9.98,4.155,11.66,0.776149233844104,0.0,2.595264876135086,1.038,0.0,0.5,0.5,False,0.667,10.0
VIST,Oil & Gas Production,Energy Minerals,1018501.0,10.179173,2.97496,0.0,71.65,31.63,79.2,0.8412865251208745,1.473597118351363,0.0,0.884,0.0,1.0,0.5,False,0.723,12.0
VKTX,Pharmaceuticals: Major,Health Technology,2879865.0,-7.24,6.92708,0.0,30.0,22.959,43.15,0.34871972661086625,0.0,0.0,0.0,0.0,0.5,0.1,False,0.14,17.0
VLO,Oil Refining/Marketing,Energy Minerals,2479345.0,17.910285,3.11062,0.01859278,246.83,114.76,258.4299,0.9192600537760519,0.0,0.0,0.0,0.0,1.0,0.5,False,0.325,3.6666666666666665
VLTO,Industrial Machinery,Producer Manufacturing,1510132.0,22.612443,7.16204,0.005477579999999999,87.615,84.99,110.11,0.10449840764331209,0.0,0.0,0.0,0.0,1.0,-0.4,False,0.19,13.0
VLU,Investment Trusts Or Mutual Funds,Miscellaneous,4465.0,20.1465,2.664542,0.018799999999999997,231.7554,178.25,232.73,0.9821108663729813,0.0,0.0,0.0,0.0,0.4,0.2,False,0.13,0.0
VLY,Major Banks,Finance,4593645.0,12.114419,1.00197,0.03256847,13.505,8.36,14.12,0.893229166666667,1.2381939241163773,2.495084683174147,1.741,1.0856156666666668,1.2,0.5,False,1.321,12.0
VMD,Hospital/Nursing Management,Health Services,183373.0,27.255331,2.67795,0.0,9.97,5.93,10.18,0.9505882352941178,0.0,0.0,0.0,0.0,0.7,0.2,False,0.205,0.0
VMET,Investment Trusts/Mutual Funds,Miscellaneous,97950.0,20.447628,1.77697,0.0,11.36,1.1773,63.5,0.16338669537744674,0.0,1.4068892553053793,0.563,0.0,0.4,0.1,False,0.368,0.0
VMI,Metal Fabrication,Producer Manufacturing,185025.0,28.329253,5.75176,0.00550592,510.42,299.24,513.58,0.9852570682093869,0.0,0.0,0.0,0.0,0.7,0.2,False,0.205,4.0
VNET,Data Processing Services,Technology Services,2771560.0,-58.12,2.56183,0.0,8.34,5.145,14.48,0.3422603106588109,0.0,1.2842382203346827,0.514,0.0,0.5,0.1,False,0.371,13.0
VNO,Real Estate Investment Trusts,Finance,2103652.0,7.191675,1.19851,0.024503309999999997,30.19,24.57,43.37,0.29893617021276603,2.085744975961789,2.08592335483225,2.086,0.0,1.2,0.1,False,1.254,1.3333333333333333
VNOM,Investment Trusts/Mutual Funds,Miscellaneous,1567350.0,-214.16,1.91772,0.044088180000000005,49.9,35.1,49.945,0.9969686763219938,0.0,1.303631395615627,0.521,1.4696060000000002,0.7,0.2,False,0.66,19.0
VNQI,Investment Trusts Or Mutual Funds,Miscellaneous,170277.0,20.222002,0.882655,0.039328,47.1,42.63,50.88,0.5418181818181816,0.0,2.832363720819573,1.133,1.3109333333333335,0.9,0.3,False,0.976,0.0
VNT,Other Transportation,Transportation,1662380.0,12.761787,4.01845,0.00284414,35.16,32.47,48.2,0.17101080737444355,2.5294263256391916,1.4085032786273315,2.081,0.0,1.0,0.1,False,1.201,9.0
VOC,Investment Trusts/Mutual Funds,Miscellaneous,119064.0,7.609195,5.41062,0.13293051,3.315,2.6,3.84,0.5766129032258065,1.9712991978783565,0.0,1.183,0.0,0.1,0.3,True,0.602,0.0
VONG,Investment Trusts Or Mutual Funds,Miscellaneous,1223429.0,40.522,15.2639,0.0048330000000000005,123.6,94.63,126.8314,0.8996503257622337,0.0,0.0,0.0,0.0,1.0,0.5,False,0.325,0.0
VOO,Investment Trusts Or Mutual Funds,Miscellaneous,5426246.0,26.039736,5.014971,0.011734,662.42,511.1,666.415,0.9742780800309049,0.0,0.0,0.0,0.0,1.0,0.2,False,0.28,0.0
VOOV,Investment Trusts Or Mutual Funds,Miscellaneous,146209.0,22.0291,3.33075,0.019168,215.83,176.81,217.5,0.9589579749324161,0.0,0.0,0.0,0.0,0.7,0.2,False,0.205,0.0
VOT,Investment Trusts Or Mutual Funds,Miscellaneous,308159.0,40.5566,8.18657,0.00577,285.39,248.23,298.66,0.7368629783858809,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,0.0
VOYA,Life/Health Insurance,Finance,1038329.0,13.124444,1.56499,0.022276030000000002,82.6,59.9,83.55,0.9598308668076109,1.1429055585135643,1.5974542968325676,1.325,0.0,1.2,0.2,False,0.926,7.0
VOYG,Information Technology Services,Technology Services,1589969.0,-13.36,4.09983,0.0,26.56,17.41,73.95,0.16183233109303144,0.0,0.0,0.0,0.0,0.5,0.1,False,0.14,8.0
VPC,Investment Trusts Or Mutual Funds,Miscellaneous,7135.0,,,0.0,16.38,14.607935,21.23,0.2676000613101803,0.0,0.0,0.0,0.0,-0.3,0.1,False,-0.06,0.0
VPV,Investment Trusts/Mutual Funds,Miscellaneous,43749.0,-24.11,1.05608,0.07227088,11.075,9.75,11.3148,0.8467535787321059,0.0,2.3672449056889633,0.947,1.5,-0.1,0.5,False,0.701,0.0
VRAYQ,Medical Specialties,Health Technology,100.0,,,0.0,0.0,1e-06,0.000103,0.0,0.0,0.0,0.0,0.0,-0.3,-0.4,False,-0.135,
VREX,Medical Specialties,Health Technology,278667.0,-6.97,1.02052,0.0,11.6,6.76,14.565,0.6201153106982703,0.0,5.0,2.0,0.0,0.2,0.3,False,0.995,0.0
VRNS,Packaged Software,Technology Services,3530520.0,-23.37,6.70891,0.0,26.495,19.7,63.9,0.15373303167420818,0.0,1.3414995878615155,0.537,0.0,0.5,0.1,False,0.382,17.0
VRRM,Other Transportation,Transportation,983263.0,17.577618,7.80468,0.0,14.87,13.835,25.83,0.08628595248019996,1.8364263007649841,0.0,1.102,0.0,0.7,-0.4,False,0.611,6.0
VRSK,Data Processing Services,Technology Services,1520684.0,27.583844,-20.3206,0.01021479,181.05,161.7,322.92,0.12002232973576492,0.0,0.0,0.0,0.0,0.8,-0.4,False,0.14,11.0
VRT,Electronic Production Equipment,Electronic Technology,4408616.0,82.417472,29.6959,0.00060918,328.175,91.81,331.97,0.9841980346435709,0.0,0.0,0.0,0.0,1.0,0.2,False,0.28,22.0
VRTX,Pharmaceuticals: Major,Health Technology,796910.0,27.666504,5.76841,0.0,423.999,362.5,509.0,0.419788395904437,2.891583266176312,0.0,1.735,0.0,0.7,0.3,False,1.001,26.0
VSAT,Telecommunications Equipment,Electronic Technology,1250869.0,-25.06,1.93543,0.0,65.12,8.606,66.75,0.9719661529994498,0.0,2.6557405847796094,1.062,0.0,0.5,0.2,False,0.633,6.0
VSCO,Apparel/Footwear Retail,Retail Trade,1332137.0,26.992473,4.89346,0.0,52.35,17.53,66.889,0.7054437893798498,0.0,0.0,0.0,0.0,1.0,0.3,False,0.295,8.0
VSEC,Engineering & Construction,Industrial Services,585044.0,144.961832,2.77936,0.00234041,170.9,112.5,232.61,0.4862209641162268,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,8.0
VSH,Electronic Production Equipment,Electronic Technology,2662118.0,-446.83,1.92068,0.01352265,29.565,11.77,29.67,0.9941340782122905,0.0,2.655309577857842,1.062,0.0,0.5,0.2,False,0.633,0.0
VSNT,Cable/Satellite TV,Consumer Services,1942452.0,6.329448,0.57194,0.0,40.83,27.17,59.0,0.42915488532830653,4.806106314484296,5.0,4.884,0.0,1.0,0.3,False,2.493,3.0
VST,Electric Utilities,Utilities,3143552.0,71.373414,20.0282,0.00583462,155.275,133.73,219.82,0.2502613543965619,0.0,0.0,0.0,0.0,1.0,0.1,False,0.265,18.0
VSTS,Apparel/Footwear,Consumer Non-Durables,691808.0,-26.97,1.48245,0.0036045300000000003,9.72,3.98,10.38,0.896875,0.0,1.686397517622854,0.675,0.0,0.2,0.5,False,0.429,0.3333333333333333
VTI,Investment Trusts Or Mutual Funds,Miscellaneous,3751762.0,28.9033,4.73115,0.011629,355.22,273.58,357.15,0.9769055881297122,0.0,0.0,0.0,0.0,1.0,0.2,False,0.28,0.0
VTN,Investment Trusts/Mutual Funds,Miscellaneous,16745.0,-13.37,1.08433,0.07319679,11.23,9.97,12.1,0.5915492957746481,0.0,2.3055711822046794,0.922,1.5,-0.1,0.3,False,0.66,0.0
VTR,Real Estate Investment Trusts,Finance,4054751.0,159.42764,3.25991,0.022267670000000003,88.04,61.76,88.41,0.9861163227016889,0.0,0.0,0.0,0.0,1.2,0.2,False,0.33,18.0
VTS,Oil & Gas Production,Energy Minerals,598221.0,29.369426,1.21139,0.11321257,18.75,17.22,27.15,0.15407854984894273,0.0,2.063744954143587,0.825,0.0,0.1,0.1,True,0.411,0.0
VTWG,Investment Trusts Or Mutual Funds,Miscellaneous,20353.0,70.50808,4.385752,0.0048270000000000006,264.5529,186.3701,264.98,0.994566842089864,0.0,0.0,0.0,0.0,0.4,0.2,False,0.13,0.0
VUSE,Investment Trusts Or Mutual Funds,Miscellaneous,16332.0,26.425497,7.716104,0.008569,68.6,57.99,68.8,0.9814986123959294,0.0,0.0,0.0,0.0,0.4,0.2,False,0.13,0.0
VVV,Other Consumer Services,Consumer Services,1711040.0,48.534008,13.485,0.0,32.61,28.5,41.33,0.32034294621979736,0.0,0.0,0.0,0.0,1.0,0.1,False,0.265,12.0
VVX,Miscellaneous Commercial Services,Commercial Services,392363.0,27.676091,1.94679,0.0,67.74,43.42,75.0,0.7701076630778972,0.0,1.284165215559973,0.514,0.0,0.7,0.5,False,0.481,7.0
VWO,Investment Trusts Or Mutual Funds,Miscellaneous,10451694.0,17.360731,2.077049,0.021509999999999998,58.985,45.91,59.62,0.9536834427425238,0.0,1.203630728018453,0.481,0.0,1.2,0.2,False,0.546,0.0
VXUS,Investment Trusts Or Mutual Funds,Miscellaneous,7254282.0,16.9147,1.86967,0.025772,82.965,64.6035,84.4799,0.92378398502747,0.0,1.3371343606090915,0.535,0.0,1.2,0.5,False,0.616,0.0
VYGR,Biotechnology,Health Technology,338976.0,-1.84,1.13229,0.0,3.74,2.645,5.55,0.37693631669535294,0.0,4.1773750540939165,1.671,0.0,0.2,0.3,False,0.847,11.0
VYM,Investment Trusts Or Mutual Funds,Miscellaneous,1180039.0,19.612457,3.103327,0.024187,156.47,124.0601,157.4791,0.9698046021724172,0.0,0.0,0.0,0.0,1.2,0.2,False,0.33,0.0
VYX,Packaged Software,Technology Services,1903898.0,24.151831,1.04892,0.0,7.195,6.02,14.67,0.1358381502890174,1.531974946330156,5.0,2.919,0.0,1.0,-0.4,False,1.504,7.0
VZ,Wireless Telecommunications,Communications,24117402.0,11.722995,1.94472,0.057472459999999996,48.145,38.39,51.68,0.7340105342362682,3.0708876016751696,2.5710642148998315,2.871,1.5,1.2,0.3,False,1.862,6.0
WAB,Trucks/Construction/Farm Machinery,Producer Manufacturing,632763.0,37.503362,4.05431,0.00400075,265.03,184.26,275.84,0.881961126883599,0.0,0.0,0.0,0.0,0.7,0.5,False,0.25,9.0
WABC,Regional Banks,Finance,159441.0,12.327942,1.4794,0.03329714,55.27,44.93,56.22,0.9158547387068205,1.2167480995611433,1.6898742733540624,1.406,1.1099046666666668,0.9,0.5,False,1.099,0.0
WAFD,Major Banks,Finance,409079.0,11.591266,0.976745,0.03045685,35.455,26.31,36.015,0.9422977846470889,1.2940777996122255,2.559521676589079,1.8,1.0152283333333334,0.9,0.5,False,1.262,0.0
WAFU,Miscellaneous Commercial Services,Commercial Services,1513.0,-83.59,0.671661,0.0,1.63,1.3,3.39,0.1578947368421052,0.0,3.7221157697112086,1.489,0.0,-0.1,0.1,False,0.66,0.0
WAL,Regional Banks,Finance,875390.0,9.406286,1.20538,0.01980198,80.79,65.815,97.23,0.47668311316250217,1.5946782821615249,2.0740347442300355,1.786,0.0,0.7,0.3,False,1.024,12.0
WB,Internet Software/Services,Technology Services,516429.0,4.903226,0.523573,0.07057416,8.365,8.1,12.96,0.05452674897119352,5.0,5.0,5.0,1.5,0.3,-0.4,False,2.49,4.0
WBD,Cable/Satellite TV,Consumer Services,11487490.0,93.71091,1.86212,0.0,26.98,8.06,30.0,0.8623518687329081,0.0,2.5186346744570707,1.007,0.0,1.0,0.5,False,0.778,0.5
WBIL,Investment Trusts Or Mutual Funds,Miscellaneous,1014.0,35.568867,8.164207,0.009521,36.4647,29.86,36.47,0.9991981845688354,0.0,0.0,0.0,0.0,0.4,0.2,False,0.13,0.0
WBIY,Investment Trusts Or Mutual Funds,Miscellaneous,452.0,9.663435,2.074851,0.057131,34.4688,27.3801,35.64,0.8582065158173829,1.5522430688466369,1.2049057980548965,1.413,1.5,0.6,0.5,False,1.086,0.0
WBS,Savings Banks,Finance,1856065.0,11.829067,1.26441,0.022154530000000002,72.21,48.37,74.0,0.930159968786578,1.2680628150977586,1.9772067604653554,1.552,0.0,1.2,0.5,False,1.073,3.0
WCC,Wholesale Distributors,Distribution Services,760406.0,25.203639,3.5582,0.00524902,354.91,156.28,355.56,0.9967382577278203,0.0,0.0,0.0,0.0,0.7,0.2,False,0.205,4.5
WCN,Environmental Services,Industrial Services,1245839.0,39.349343,5.08673,0.00825939,161.185,154.9,199.0,0.14251700680272103,0.0,0.0,0.0,0.0,1.0,-0.4,False,0.19,25.0
WDAY,Information Technology Services,Technology Services,6019327.0,49.11982,4.21515,0.0,126.99,110.36,276.0,0.10039845447959428,0.0,0.0,0.0,0.0,1.0,-0.4,False,0.19,26.0
WDC,Computer Peripherals,Electronic Technology,15485222.0,25.759159,20.6324,0.00104283,431.83,43.6,446.62,0.9633020693762095,1.0093497229470885,0.0,0.606,0.0,1.0,0.2,False,0.553,22.0
WDS,Oil & Gas Production,Energy Minerals,634083.0,16.391501,1.24209,0.04589885,23.54,12.78,25.1899,0.8670496941957629,0.0,2.0127365971869993,0.805,1.5,0.9,0.5,False,0.887,2.5
WEBL,Investment Trusts Or Mutual Funds,Miscellaneous,350706.0,,,0.0,24.31,14.9,35.24,0.4626352015732545,0.0,0.0,0.0,0.0,0.0,0.3,False,0.045,0.0
WEC,Electric Utilities,Utilities,1821712.0,24.419451,2.80813,0.03090414,117.46,100.605,119.62,0.8864054693662892,0.0,0.0,0.0,1.030138,1.2,0.5,False,0.53,8.0
WEN,Restaurants,Consumer Services,8478468.0,7.874941,10.8634,0.08358209,6.705,6.63,13.06,0.011664074650077787,3.8501875760085063,2.0601285048879725,3.134,1.5,1.0,-0.4,False,1.825,0.8
WERN,Trucking,Transportation,1286626.0,-228.87,1.59149,0.015594539999999999,35.905,23.06,38.46,0.8340909090909091,0.0,3.5564156859295375,1.423,0.0,0.5,0.5,False,0.84,0.6666666666666666
WES,Oil & Gas Pipelines,Industrial Services,1499050.0,14.164763,4.2791,0.08633775999999999,42.17,35.2501,44.74,0.7291857659195565,1.0589658295024067,0.0,0.635,1.5,1.0,0.3,False,0.806,1.0
WEX,Miscellaneous Commercial Services,Commercial Services,461054.0,16.957634,4.11532,0.0,151.05,120.03,186.855,0.46419753086419774,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,2.0
WFRD,Oilfield Services/Equipment,Industrial Services,1018456.0,17.108882,4.478,0.00936159,109.51,42.57,112.31,0.959850874677373,0.0,0.0,0.0,0.0,1.0,0.2,False,0.28,10.0
WGS,Medical/Nursing Services,Health Services,591273.0,-88.11,6.20431,0.0,65.35,55.17,170.87,0.08798617113223849,0.0,0.0,0.0,0.0,0.2,-0.4,False,-0.01,9.0
WHLRD,Real Estate Investment Trusts,Finance,963.0,,,0.0,35.45,32.26,42.0,0.32751540041067806,0.0,0.0,0.0,0.0,-0.3,0.1,False,-0.06,0.0
WHR,Electronics/Appliances,Consumer Durables,1507861.0,9.997526,1.16211,0.0786636,56.57,50.41,111.96,0.10008123476848098,1.2303043773029447,3.958317198888229,2.322,1.5,1.0,-0.4,False,1.46,0.5
WING,Restaurants,Consumer Services,1273977.0,39.985571,-5.477,0.007279290000000001,160.73,142.24,388.14,0.07519316795445295,0.0,0.0,0.0,0.0,0.8,-0.4,False,0.14,27.0
WIP,Investment Trusts Or Mutual Funds,Miscellaneous,112287.0,,,0.012076,40.4999,37.6901,41.49,0.739440511592409,0.0,0.0,0.0,0.0,0.0,0.3,False,0.045,0.0
WIW,Investment Trusts/Mutual Funds,Miscellaneous,189591.0,11.993835,0.87843,0.08691589000000001,8.55,8.33,9.03,0.3142857142857155,1.2506425175934135,2.845986589711189,1.889,1.5,0.7,0.1,False,1.265,0.0
WK,Information Technology Services,Technology Services,2298410.0,-115.38,-567.3436,0.0,54.75,50.98,97.095,0.08175214138566633,0.0,0.0,0.0,0.0,0.3,-0.4,False,0.015,13.0
WKC,Wholesale Distributors,Distribution Services,711413.0,-2.66,1.15722,0.029520300000000003,27.1,22.21,29.85,0.6400523560209425,0.0,2.160349803840238,0.864,0.0,0.4,0.3,False,0.534,0.0
WLDN,Miscellaneous Commercial Services,Commercial Services,347759.0,21.21412,3.58238,0.0,74.05,39.065,137.0,0.35722673201613314,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,0.0
WLK,Chemicals: Specialty,Process Industries,1040947.0,-9.83,1.67294,0.0183929,114.98,56.33,124.23,0.8637702503681886,0.0,1.4943751718531446,0.598,0.0,0.5,0.5,False,0.469,9.0
WLTH,Packaged Software,Technology Services,902240.0,,2.63351,0.0,10.75,7.2,14.88,0.46223958333333326,0.0,3.417492244191213,1.367,0.0,0.2,0.3,False,0.71,4.0
WLY,Publishing: Books/Magazines,Consumer Services,322313.0,14.262815,2.81602,0.03469338,40.94,28.38,45.64,0.7276940903823869,2.1328188018985035,1.665471125915299,1.946,1.156446,0.9,0.3,False,1.319,0.0
WMB,Oil & Gas Pipelines,Industrial Services,4621117.0,35.386705,7.22752,0.026806990000000003,75.5505,55.82,76.87,0.937315914489311,0.0,0.0,0.0,0.0,1.2,0.5,False,0.375,6.666666666666667
WMG,Commercial Printing/Forms,Commercial Services,1364321.0,48.366465,20.2671,0.02680486,27.98,23.34,34.63,0.41098317094774134,0.0,0.0,0.0,0.0,1.2,0.3,False,0.345,16.0
WMS,Miscellaneous Manufacturing,Producer Manufacturing,425573.0,24.486777,5.58126,0.00488765,147.37,104.69,179.315,0.571926298157454,0.0,0.0,0.0,0.0,0.7,0.3,False,0.22,10.0
WMT,Specialty Stores,Retail Trade,10480832.0,48.221025,10.5275,0.00723784,131.59,91.89,134.69,0.9275700934579441,0.0,0.0,0.0,0.0,1.0,0.5,False,0.325,39.0
WOLF,Semiconductors,Electronic Technology,8391129.0,-2.29,1.60334,0.0,36.72,0.387601,37.55,0.9776655968846361,0.0,5.0,2.0,0.0,0.5,0.2,False,1.055,0.0
WOOF,Internet Retail,Retail Trade,2519452.0,90.851735,0.696367,0.0,2.88,2.24,4.505,0.2825607064017659,0.0,5.0,2.0,0.0,1.0,0.1,False,1.165,1.0
WOR,Industrial Machinery,Producer Manufacturing,92618.0,24.225954,2.67175,0.01360794,54.38,45.01,70.91,0.361776061776062,0.0,0.0,0.0,0.0,0.4,0.3,False,0.145,0.0
WPC,Real Estate Investment Trusts,Finance,926019.0,31.081428,1.93786,0.05041322,72.59,59.34,75.69,0.8103975535168199,0.0,1.290082874923885,0.516,1.5,0.9,0.5,False,0.757,2.0
WRAP,Medical Specialties,Health Technology,89856.0,-7.19,7.11391,0.0,1.575,1.2,3.23,0.18472906403940884,0.0,0.0,0.0,0.0,-0.1,0.1,False,-0.01,0.0
WRB,Multi-Line Insurance,Finance,1710678.0,14.077279,2.54014,0.005423320000000001,66.38,63.675,78.96,0.17697088649002282,1.0655468290427432,0.0,0.639,0.0,1.0,0.1,False,0.553,0.2
WSFS,Savings Banks,Finance,385364.0,12.852128,1.38063,0.009427419999999999,72.14,49.915,73.06,0.9602505940807949,1.1671218960782215,1.810767548148309,1.425,0.0,0.7,0.2,False,0.846,3.0
WSM,Specialty Stores,Retail Trade,904589.0,20.365237,10.2638,0.01522307,180.0,147.3901,222.0,0.43707202395392575,1.4937218751738564,0.0,0.896,0.0,0.7,0.3,False,0.623,4.5
WST,Medical Specialties,Health Technology,598239.0,40.195174,7.12888,0.0028934399999999997,300.8,202.79,322.34,0.8198243412797995,0.0,0.0,0.0,0.0,0.7,0.5,False,0.25,15.0
WTFC,Regional Banks,Finance,331085.0,12.536881,1.45066,0.01370596,149.57,113.385,162.96,0.7299041855774077,1.196469839667458,1.723353508058401,1.407,0.0,0.7,0.3,False,0.853,10.0
WTI,Oil & Gas Production,Energy Minerals,5390446.0,-4.08,-3.0761,0.00968523,4.135,1.15,4.49,0.8937125748502993,0.0,0.0,0.0,0.0,0.3,0.5,False,0.15,0.0
